Airport_ID_start,Airport_ID_end,Route_ID
CAI,ACC,CAI-ACC
CAI,AHB,CAI-AHB
CAI,AMM,CAI-AMM
CAI,ASM,CAI-ASM
CAI,BCN,CAI-BCN
CAI,BGW,CAI-BGW
CAI,BRU,CAI-BRU
CAI,BUD,CAI-BUD
CAI,CGK,CAI-CGK
CAI,CPH,CAI-CPH
CAI,DAR,CAI-DAR
CAI,DMM,CAI-DMM
CAI,DOH,CAI-DOH
CAI,EBB,CAI-EBB
CAI,EBL,CAI-EBL
CAI,IST,CAI-IST
CAI,JED,CAI-JED
CAI,JFK,CAI-JFK
CAI,JNB,CAI-JNB
CAI,JUB,CAI-JUB
CAI,KAN,CAI-KAN
CAI,KRT,CAI-KRT
CAI,LOS,CAI-LOS
CAI,MAD,CAI-MAD
CAI,MAN,CAI-MAN
CAI,MCT,CAI-MCT
CAI,MED,CAI-MED
CAI,NBO,CAI-NBO
CAI,RMF,CAI-RMF
CAI,SXF,CAI-SXF
CAI,TUN,CAI-TUN
CAI,VIE,CAI-VIE
CAI,YYZ,CAI-YYZ
CDG,LXR,CDG-LXR
CGK,CAI,CGK-CAI
CPH,CAI,CPH-CAI
DAR,CAI,DAR-CAI
DAR,HRE,DAR-HRE
DMM,CAI,DMM-CAI
DOH,CAI,DOH-CAI
EBB,CAI,EBB-CAI
EBL,CAI,EBL-CAI
HBE,BEY,HBE-BEY
HBE,HRG,HBE-HRG
HBE,IST,HBE-IST
HBE,MED,HBE-MED
HRE,DAR,HRE-DAR
HRG,HBE,HRG-HBE
HRG,IST,HRG-IST
IST,CAI,IST-CAI
IST,HBE,IST-HBE
IST,HRG,IST-HRG
IST,KBP,IST-KBP
IST,SSH,IST-SSH
JED,CAI,JED-CAI
JED,LXR,JED-LXR
JED,SSH,JED-SSH
JFK,CAI,JFK-CAI
JNB,CAI,JNB-CAI
JUB,CAI,JUB-CAI
KAN,CAI,KAN-CAI
KBP,IST,KBP-IST
KRT,CAI,KRT-CAI
KWI,SSH,KWI-SSH
LHR,LXR,LHR-LXR
LOS,CAI,LOS-CAI
LXR,CDG,LXR-CDG
LXR,JED,LXR-JED
LXR,LHR,LXR-LHR
MAD,CAI,MAD-CAI
MAN,CAI,MAN-CAI
MCT,CAI,MCT-CAI
MED,CAI,MED-CAI
MED,HBE,MED-HBE
NBO,CAI,NBO-CAI
RMF,CAI,RMF-CAI
RUH,SSH,RUH-SSH
SSH,IST,SSH-IST
SSH,JED,SSH-JED
SSH,KWI,SSH-KWI
SSH,RUH,SSH-RUH
SXF,CAI,SXF-CAI
TUN,CAI,TUN-CAI
VIE,CAI,VIE-CAI
YYZ,CAI,YYZ-CAI
ACX,PVG,ACX-PVG
AQG,SHA,AQG-SHA
AQG,WUH,AQG-WUH
BAV,NKG,BAV-NKG
BKK,CTU,BKK-CTU
BKK,KMG,BKK-KMG
BKK,NGB,BKK-NGB
CAN,HIA,CAN-HIA
CAN,LUM,CAN-LUM
CCU,KMG,CCU-KMG
CEI,KMG,CEI-KMG
CGO,NGB,CGO-NGB
CGO,NKG,CGO-NKG
CGQ,XIY,CGQ-XIY
CHG,DLC,CHG-DLC
CIF,HRB,CIF-HRB
CIF,NKG,CIF-NKG
CIH,WUH,CIH-WUH
CKG,HFE,CKG-HFE
CKG,ZAT,CKG-ZAT
CMB,KMG,CMB-KMG
CNX,KMG,CNX-KMG
CSX,LZH,CSX-LZH
CSX,WUX,CSX-WUX
CSX,YNZ,CSX-YNZ
CTU,BKK,CTU-BKK
CTU,DIG,CTU-DIG
CTU,DLU,CTU-DLU
CTU,KGT,CTU-KGT
CZX,DLC,CZX-DLC
CZX,DYG,CZX-DYG
CZX,KWL,CZX-KWL
CZX,XIY,CZX-XIY
DAC,KMG,DAC-KMG
DAD,KMG,DAD-KMG
DAT,PVG,DAT-PVG
DAX,PVG,DAX-PVG
DIG,CTU,DIG-CTU
DIG,JHG,DIG-JHG
DIG,LXA,DIG-LXA
DLC,CHG,DLC-CHG
DLC,CZX,DLC-CZX
DLC,KMG,DLC-KMG
DLC,LDS,DLC-LDS
DLC,LYA,DLC-LYA
DLU,CTU,DLU-CTU
DPS,PVG,DPS-PVG
DSN,HRB,DSN-HRB
DSN,KMG,DSN-KMG
DXB,KMG,DXB-KMG
DYG,CZX,DYG-CZX
ENY,XIY,ENY-XIY
GOQ,XIY,GOQ-XIY
GOQ,XNN,GOQ-XNN
HAN,NNG,HAN-NNG
HAN,PVG,HAN-PVG
HDG,PVG,HDG-PVG
HDG,SHA,HDG-SHA
HFE,CKG,HFE-CKG
HFE,KWL,HFE-KWL
HFE,TXN,HFE-TXN
HGH,HKT,HGH-HKT
HGH,LYG,HGH-LYG
HGH,LYI,HGH-LYI
HGH,LZO,HGH-LZO
HIA,CAN,HIA-CAN
HIA,PEK,HIA-PEK
HIA,SHA,HIA-SHA
HKT,HGH,HKT-HGH
HKT,KMG,HKT-KMG
HMI,PVG,HMI-PVG
HNL,PVG,HNL-PVG
HRB,CIF,HRB-CIF
HRB,DSN,HRB-DSN
HRB,JNG,HRB-JNG
HSN,PVG,HSN-PVG
JGN,XIY,JGN-XIY
JGS,SZX,JGS-SZX
JGS,XIY,JGS-XIY
JHG,DIG,JHG-DIG
JHG,TCZ,JHG-TCZ
JIQ,PEK,JIQ-PEK
JIU,SHA,JIU-SHA
JNG,HRB,JNG-HRB
JNG,KMG,JNG-KMG
JNG,PEK,JNG-PEK
JZH,XIY,JZH-XIY
KGT,CTU,KGT-CTU
KHG,NGQ,KHG-NGQ
KHG,XIY,KHG-XIY
KHH,NKG,KHH-NKG
KHN,WUH,KHN-WUH
KMG,BKK,KMG-BKK
KMG,CCU,KMG-CCU
KMG,CEI,KMG-CEI
KMG,CMB,KMG-CMB
KMG,CNX,KMG-CNX
KMG,DAC,KMG-DAC
KMG,DAD,KMG-DAD
KMG,DLC,KMG-DLC
KMG,DSN,KMG-DSN
KMG,DXB,KMG-DXB
KMG,HKT,KMG-HKT
KMG,JNG,KMG-JNG
KMG,KTM,KMG-KTM
KMG,LLF,KMG-LLF
KMG,LXA,KMG-LXA
KMG,LYA,KMG-LYA
KMG,LZO,KMG-LZO
KMG,NAO,KMG-NAO
KMG,REP,KMG-REP
KMG,XIC,KMG-XIC
KMG,YBP,KMG-YBP
KOW,SHA,KOW-SHA
KTM,KMG,KTM-KMG
KWL,CZX,KWL-CZX
KWL,HFE,KWL-HFE
LDS,DLC,LDS-DLC
LHW,NKG,LHW-NKG
LHW,SJW,LHW-SJW
LJG,SHA,LJG-SHA
LJG,TCZ,LJG-TCZ
LLF,KMG,LLF-KMG
LLF,SZX,LLF-SZX
LUM,CAN,LUM-CAN
LXA,DIG,LXA-DIG
LXA,KMG,LXA-KMG
LYA,DLC,LYA-DLC
LYA,KMG,LYA-KMG
LYA,PEK,LYA-PEK
LYA,SHA,LYA-SHA
LYG,HGH,LYG-HGH
LYG,PEK,LYG-PEK
LYG,WUH,LYG-WUH
LYI,HGH,LYI-HGH
LYI,PEK,LYI-PEK
LYI,PVG,LYI-PVG
LZH,CSX,LZH-CSX
LZH,PVG,LZH-PVG
LZH,SHA,LZH-SHA
LZH,SYX,LZH-SYX
LZH,WUH,LZH-WUH
LZO,HGH,LZO-HGH
LZO,KMG,LZO-KMG
LZO,PEK,LZO-PEK
LZO,PVG,LZO-PVG
MDG,TAO,MDG-TAO
NAO,KMG,NAO-KMG
NAO,PVG,NAO-PVG
NBS,TSN,NBS-TSN
NGB,BKK,NGB-BKK
NGB,CGO,NGB-CGO
NGB,XIY,NGB-XIY
NGQ,KHG,NGQ-KHG
NKG,BAV,NKG-BAV
NKG,CGO,NKG-CGO
NKG,CIF,NKG-CIF
NKG,KHH,NKG-KHH
NKG,LHW,NKG-LHW
NKG,PVG,NKG-PVG
NKG,SJW,NKG-SJW
NKG,SYD,NKG-SYD
NKG,TGO,NKG-TGO
NKG,YCU,NKG-YCU
NKG,ZYI,NKG-ZYI
NNG,HAN,NNG-HAN
NNG,PNH,NNG-PNH
PEK,HIA,PEK-HIA
PEK,JIQ,PEK-JIQ
PEK,JNG,PEK-JNG
PEK,LYA,PEK-LYA
PEK,LYG,PEK-LYG
PEK,LYI,PEK-LYI
PEK,LZO,PEK-LZO
PNH,NNG,PNH-NNG
PVG,ACX,PVG-ACX
PVG,DAT,PVG-DAT
PVG,DAX,PVG-DAX
PVG,DPS,PVG-DPS
PVG,HAN,PVG-HAN
PVG,HDG,PVG-HDG
PVG,HMI,PVG-HMI
PVG,HNL,PVG-HNL
PVG,HSN,PVG-HSN
PVG,LYI,PVG-LYI
PVG,LZH,PVG-LZH
PVG,LZO,PVG-LZO
PVG,NAO,PVG-NAO
PVG,NKG,PVG-NKG
PVG,SGN,PVG-SGN
PVG,SJW,PVG-SJW
PVG,TNA,PVG-TNA
PVG,XNN,PVG-XNN
PVG,YBP,PVG-YBP
REP,KMG,REP-KMG
SGN,PVG,SGN-PVG
SHA,AQG,SHA-AQG
SHA,HDG,SHA-HDG
SHA,HIA,SHA-HIA
SHA,JIU,SHA-JIU
SHA,KOW,SHA-KOW
SHA,LJG,SHA-LJG
SHA,LYA,SHA-LYA
SHA,LZH,SHA-LZH
SHA,WUS,SHA-WUS
SHA,XUZ,SHA-XUZ
SHA,YNZ,SHA-YNZ
SJW,LHW,SJW-LHW
SJW,NKG,SJW-NKG
SJW,PVG,SJW-PVG
SJW,ZQZ,SJW-ZQZ
SYD,NKG,SYD-NKG
SYX,LZH,SYX-LZH
SZX,JGS,SZX-JGS
SZX,LLF,SZX-LLF
TAO,MDG,TAO-MDG
TAO,WUX,TAO-WUX
TCZ,JHG,TCZ-JHG
TCZ,LJG,TCZ-LJG
TGO,NKG,TGO-NKG
TNA,PVG,TNA-PVG
TPE,TYN,TPE-TYN
TSN,NBS,TSN-NBS
TXN,HFE,TXN-HFE
TYN,TPE,TYN-TPE
TYN,YCU,TYN-YCU
WUH,AQG,WUH-AQG
WUH,CIH,WUH-CIH
WUH,KHN,WUH-KHN
WUH,LYG,WUH-LYG
WUH,LZH,WUH-LZH
WUH,XFN,WUH-XFN
WUH,YCU,WUH-YCU
WUH,ZYI,WUH-ZYI
WUS,SHA,WUS-SHA
WUX,CSX,WUX-CSX
WUX,TAO,WUX-TAO
XFN,WUH,XFN-WUH
XIC,KMG,XIC-KMG
XIY,CGQ,XIY-CGQ
XIY,CZX,XIY-CZX
XIY,GOQ,XIY-GOQ
XIY,JGN,XIY-JGN
XIY,JGS,XIY-JGS
XIY,JZH,XIY-JZH
XIY,KHG,XIY-KHG
XIY,NGB,XIY-NGB
XIY,YNZ,XIY-YNZ
XNN,GOQ,XNN-GOQ
XNN,PVG,XNN-PVG
XNN,YUS,XNN-YUS
XUZ,SHA,XUZ-SHA
YBP,KMG,YBP-KMG
YBP,PVG,YBP-PVG
YCU,NKG,YCU-NKG
YCU,TYN,YCU-TYN
YCU,WUH,YCU-WUH
YNZ,CSX,YNZ-CSX
YNZ,SHA,YNZ-SHA
YNZ,XIY,YNZ-XIY
YUS,XNN,YUS-XNN
ZAT,CKG,ZAT-CKG
ZQZ,SJW,ZQZ-SJW
ZYI,NKG,ZYI-NKG
ZYI,WUH,ZYI-WUH
HNL,JHM,HNL-JHM
HNM,OGG,HNM-OGG
JHM,HNL,JHM-HNL
JHM,KOA,JHM-KOA
KOA,JHM,KOA-JHM
LNY,MKK,LNY-MKK
LNY,OGG,LNY-OGG
MKK,OGG,MKK-OGG
MUE,OGG,MUE-OGG
OGG,HNM,OGG-HNM
OGG,LNY,OGG-LNY
OGG,MKK,OGG-MKK
OGG,MUE,OGG-MUE
JBQ,PAP,JBQ-PAP
PAP,JBQ,PAP-JBQ
AKL,VLI,AKL-VLI
AUY,TAH,AUY-TAH
AWD,FTA,AWD-FTA
AWD,TAH,AWD-TAH
BNE,SON,BNE-SON
BNE,VLI,BNE-VLI
CCV,LNB,CCV-LNB
CCV,NUS,CCV-NUS
CCV,ULB,CCV-ULB
DLY,IPA,DLY-IPA
DLY,VLI,DLY-VLI
EAE,VLI,EAE-VLI
FTA,AWD,FTA-AWD
FTA,TAH,FTA-TAH
IPA,DLY,IPA-DLY
IPA,TAH,IPA-TAH
IPA,VLI,IPA-VLI
LNB,CCV,LNB-CCV
LNB,VLI,LNB-VLI
LNE,LOD,LNE-LOD
LNE,SON,LNE-SON
LNE,VLI,LNE-VLI
LOD,LNE,LOD-LNE
LOD,SON,LOD-SON
LPM,NUS,LPM-NUS
LPM,VLI,LPM-VLI
MTV,SLH,MTV-SLH
MTV,TOH,MTV-TOH
MTV,ZGU,MTV-ZGU
MWF,SON,MWF-SON
NOU,VLI,NOU-VLI
NUS,CCV,NUS-CCV
NUS,LPM,NUS-LPM
NUS,SON,NUS-SON
NUS,SWJ,NUS-SWJ
NUS,VLI,NUS-VLI
PBJ,ULB,PBJ-ULB
PBJ,VLI,PBJ-VLI
SLH,MTV,SLH-MTV
SLH,SON,SLH-SON
SLH,TOH,SLH-TOH
SON,BNE,SON-BNE
SON,LNE,SON-LNE
SON,LOD,SON-LOD
SON,MWF,SON-MWF
SON,NUS,SON-NUS
SON,SLH,SON-SLH
SON,SSR,SON-SSR
SON,VLI,SON-VLI
SON,WLH,SON-WLH
SON,ZGU,SON-ZGU
SSR,SON,SSR-SON
SWJ,NUS,SWJ-NUS
SWJ,VLI,SWJ-VLI
SYD,VLI,SYD-VLI
TAH,AUY,TAH-AUY
TAH,AWD,TAH-AWD
TAH,FTA,TAH-FTA
TAH,IPA,TAH-IPA
TAH,VLI,TAH-VLI
TGH,VLI,TGH-VLI
TOH,MTV,TOH-MTV
TOH,SLH,TOH-SLH
TOH,ZGU,TOH-ZGU
ULB,CCV,ULB-CCV
ULB,PBJ,ULB-PBJ
ULB,VLI,ULB-VLI
VLI,AKL,VLI-AKL
VLI,BNE,VLI-BNE
VLI,CCV,VLI-CCV
VLI,DLY,VLI-DLY
VLI,EAE,VLI-EAE
VLI,IPA,VLI-IPA
VLI,LNB,VLI-LNB
VLI,LNE,VLI-LNE
VLI,LPM,VLI-LPM
VLI,NOU,VLI-NOU
VLI,NUS,VLI-NUS
VLI,PBJ,VLI-PBJ
VLI,SON,VLI-SON
VLI,SWJ,VLI-SWJ
VLI,SYD,VLI-SYD
VLI,TAH,VLI-TAH
VLI,TGH,VLI-TGH
VLI,VLS,VLI-VLS
VLS,VLI,VLS-VLI
WLH,SON,WLH-SON
ZGU,MTV,ZGU-MTV
ZGU,SON,ZGU-SON
ZGU,TOH,ZGU-TOH
AKJ,NGO,AKJ-NGO
AKL,NRT,AKL-NRT
AXT,NGO,AXT-NGO
BKK,NGO,BKK-NGO
CTS,HKD,CTS-HKD
CTS,KUH,CTS-KUH
CTS,OKA,CTS-OKA
CTS,SHB,CTS-SHB
CTS,WKJ,CTS-WKJ
DEN,NRT,DEN-NRT
EWR,NRT,EWR-NRT
FOC,KIX,FOC-KIX
FUJ,FUK,FUJ-FUK
FUJ,NGS,FUJ-NGS
FUK,FUJ,FUK-FUJ
FUK,ISG,FUK-ISG
FUK,TSJ,FUK-TSJ
HAC,HND,HAC-HND
HAN,HND,HAN-HND
HIJ,OKA,HIJ-OKA
HKD,CTS,HKD-CTS
HKD,KIX,HKD-KIX
HKD,NGO,HKD-NGO
HND,HAC,HND-HAC
HND,HAN,HND-HAN
HND,HSG,HND-HSG
HND,ISG,HND-ISG
HND,IWJ,HND-IWJ
HND,IWK,HND-IWK
HND,MBE,HND-MBE
HND,MNL,HND-MNL
HND,NTQ,HND-NTQ
HND,OIM,HND-OIM
HND,ONJ,HND-ONJ
HND,SHB,HND-SHB
HND,SYO,HND-SYO
HND,TOY,HND-TOY
HND,TTJ,HND-TTJ
HND,WKJ,HND-WKJ
HSG,HND,HSG-HND
IAD,NRT,IAD-NRT
IAH,NRT,IAH-NRT
IKI,NGS,IKI-NGS
ISG,FUK,ISG-FUK
ISG,HND,ISG-HND
ISG,MMY,ISG-MMY
ISG,NGO,ISG-NGO
IST,KIX,IST-KIX
IST,NRT,IST-NRT
ITM,KCZ,ITM-KCZ
IWJ,HND,IWJ-HND
IWK,HND,IWK-HND
KCZ,ITM,KCZ-ITM
KIJ,NGO,KIJ-NGO
KIJ,NRT,KIJ-NRT
KIJ,OKA,KIJ-OKA
KIX,FOC,KIX-FOC
KIX,HKD,KIX-HKD
KIX,IST,KIX-IST
KIX,SFO,KIX-SFO
KIX,WUX,KIX-WUX
KMI,NGO,KMI-NGO
KMI,OKA,KMI-OKA
KMJ,NGO,KMJ-NGO
KMJ,OKA,KMJ-OKA
KOJ,OKA,KOJ-OKA
KUH,CTS,KUH-CTS
MBE,HND,MBE-HND
MMB,NGO,MMB-NGO
MMY,ISG,MMY-ISG
MNL,HND,MNL-HND
MYJ,NGO,MYJ-NGO
MYJ,OKA,MYJ-OKA
NGO,AKJ,NGO-AKJ
NGO,AXT,NGO-AXT
NGO,HKD,NGO-HKD
NGO,ISG,NGO-ISG
NGO,KIJ,NGO-KIJ
NGO,KMI,NGO-KMI
NGO,KMJ,NGO-KMJ
NGO,MMB,NGO-MMB
NGO,MYJ,NGO-MYJ
NGO,NGS,NGO-NGS
NGS,FUJ,NGS-FUJ
NGS,IKI,NGS-IKI
NGS,NGO,NGS-NGO
NGS,OKA,NGS-OKA
NGS,TSJ,NGS-TSJ
NRT,AKL,NRT-AKL
NRT,DEN,NRT-DEN
NRT,EWR,NRT-EWR
NRT,IAD,NRT-IAD
NRT,IAH,NRT-IAH
NRT,IST,NRT-IST
NRT,KIJ,NRT-KIJ
NRT,SDJ,NRT-SDJ
NRT,SFO,NRT-SFO
NRT,SJC,NRT-SJC
NRT,VIE,NRT-VIE
NTQ,HND,NTQ-HND
OIM,HND,OIM-HND
OKA,CTS,OKA-CTS
OKA,HIJ,OKA-HIJ
OKA,KIJ,OKA-KIJ
OKA,KMI,OKA-KMI
OKA,KMJ,OKA-KMJ
OKA,KOJ,OKA-KOJ
OKA,MYJ,OKA-MYJ
OKA,NGS,OKA-NGS
OKA,SDJ,OKA-SDJ
OKA,TAK,OKA-TAK
ONJ,HND,ONJ-HND
SDJ,NRT,SDJ-NRT
SDJ,OKA,SDJ-OKA
SFO,KIX,SFO-KIX
SFO,NRT,SFO-NRT
SHB,CTS,SHB-CTS
SHB,HND,SHB-HND
SJC,NRT,SJC-NRT
SYO,HND,SYO-HND
TAK,OKA,TAK-OKA
TOY,HND,TOY-HND
TSJ,FUK,TSJ-FUK
TSJ,NGS,TSJ-NGS
TTJ,HND,TTJ-HND
VIE,NRT,VIE-NRT
WKJ,CTS,WKJ-CTS
WKJ,HND,WKJ-HND
WUX,KIX,WUX-KIX
CCM,FLN,CCM-FLN
CFC,CWB,CFC-CWB
CFC,JCB,CFC-JCB
CWB,CFC,CWB-CFC
CWB,FLN,CWB-FLN
CWB,GPB,CWB-GPB
CWB,XAP,CWB-XAP
ERM,JCB,ERM-JCB
ERM,PFB,ERM-PFB
FLN,CCM,FLN-CCM
FLN,CWB,FLN-CWB
FLN,JCB,FLN-JCB
GEL,POA,GEL-POA
GEL,RIA,GEL-RIA
GPB,CWB,GPB-CWB
JCB,CFC,JCB-CFC
JCB,ERM,JCB-ERM
JCB,FLN,JCB-FLN
PFB,ERM,PFB-ERM
POA,ERM,POA-ERM
POA,SRA,POA-SRA
RIA,GEL,RIA-GEL
RIA,URG,RIA-URG
SRA,GEL,SRA-GEL
URG,RIA,URG-RIA
XAP,CWB,XAP-CWB
ACY,BOS,ACY-BOS
ACY,DTW,ACY-DTW
ACY,FLL,ACY-FLL
ACY,MCO,ACY-MCO
ACY,MYR,ACY-MYR
ACY,ORD,ACY-ORD
ACY,RSW,ACY-RSW
ACY,TPA,ACY-TPA
AXM,FLL,AXM-FLL
BOS,ACY,BOS-ACY
BQN,FLL,BQN-FLL
BWI,MYR,BWI-MYR
CRW,MYR,CRW-MYR
CTG,FLL,CTG-FLL
DFW,MYR,DFW-MYR
DFW,OAK,DFW-OAK
DTW,ACY,DTW-ACY
FLL,ACY,FLL-ACY
FLL,AXM,FLL-AXM
FLL,BQN,FLL-BQN
FLL,CTG,FLL-CTG
FLL,GUA,FLL-GUA
FLL,IAG,FLL-IAG
FLL,LAS,FLL-LAS
FLL,LBE,FLL-LBE
FLL,MGA,FLL-MGA
FLL,MYR,FLL-MYR
FLL,PTY,FLL-PTY
FLL,SAL,FLL-SAL
FLL,SAP,FLL-SAP
FLL,STI,FLL-STI
FLL,TLC,FLL-TLC
FLL,ZSA,FLL-ZSA
GUA,FLL,GUA-FLL
IAG,FLL,IAG-FLL
IAG,MYR,IAG-MYR
IAH,LAS,IAH-LAS
IAH,MCO,IAH-MCO
LAS,FLL,LAS-FLL
LAS,IAH,LAS-IAH
LBE,FLL,LBE-FLL
LBE,MCO,LBE-MCO
LBE,MYR,LBE-MYR
MCO,ACY,MCO-ACY
MCO,IAH,MCO-IAH
MCO,LBE,MCO-LBE
MGA,FLL,MGA-FLL
MYR,ACY,MYR-ACY
MYR,BWI,MYR-BWI
MYR,CRW,MYR-CRW
MYR,DFW,MYR-DFW
MYR,FLL,MYR-FLL
MYR,IAG,MYR-IAG
MYR,LBE,MYR-LBE
MYR,ORD,MYR-ORD
MYR,PBG,MYR-PBG
OAK,DFW,OAK-DFW
OAK,ORD,OAK-ORD
ORD,ACY,ORD-ACY
ORD,MYR,ORD-MYR
ORD,OAK,ORD-OAK
PBG,MYR,PBG-MYR
PTY,FLL,PTY-FLL
RSW,ACY,RSW-ACY
SAL,FLL,SAL-FLL
SAP,FLL,SAP-FLL
STI,FLL,STI-FLL
TLC,FLL,TLC-FLL
TPA,ACY,TPA-ACY
ZSA,FLL,ZSA-FLL
AAN,PEW,AAN-PEW
DMM,ISB,DMM-ISB
DMM,LHE,DMM-LHE
ISB,JED,ISB-JED
ISB,RUH,ISB-RUH
ISB,SKZ,ISB-SKZ
JED,ISB,JED-ISB
JED,LHE,JED-LHE
JED,PEW,JED-PEW
LHE,DMM,LHE-DMM
LHE,JED,LHE-JED
LHE,MCT,LHE-MCT
LHE,MHD,LHE-MHD
LHE,RUH,LHE-RUH
MCT,LHE,MCT-LHE
MCT,PEW,MCT-PEW
MCT,SKT,MCT-SKT
MED,MUX,MED-MUX
MHD,LHE,MHD-LHE
MUX,MED,MUX-MED
PEW,AAN,PEW-AAN
PEW,JED,PEW-JED
PEW,MCT,PEW-MCT
PEW,RUH,PEW-RUH
RUH,ISB,RUH-ISB
RUH,LHE,RUH-LHE
RUH,PEW,RUH-PEW
SKZ,ISB,SKZ-ISB
HBE,ELQ,HBE-ELQ
HBE,YNB,HBE-YNB
HAK,WNZ,HAK-WNZ
MIG,XIY,MIG-XIY
NGB,SJW,NGB-SJW
NGB,ZUH,NGB-ZUH
SHP,TAO,SHP-TAO
SJW,NGB,SJW-NGB
SJW,WNZ,SJW-WNZ
TAO,SHP,TAO-SHP
WNZ,HAK,WNZ-HAK
WNZ,SJW,WNZ-SJW
XIY,MIG,XIY-MIG
ZUH,NGB,ZUH-NGB
ACE,LPA,ACE-LPA
ACE,TFN,ACE-TFN
AGA,LPA,AGA-LPA
DKR,TFN,DKR-TFN
EUN,LPA,EUN-LPA
FNC,LPA,FNC-LPA
FNC,PDL,FNC-PDL
FUE,LPA,FUE-LPA
FUE,TFN,FUE-TFN
GMZ,TFN,GMZ-TFN
LIS,LPA,LIS-LPA
LPA,AGA,LPA-AGA
LPA,EUN,LPA-EUN
LPA,FNC,LPA-FNC
LPA,FUE,LPA-FUE
LPA,LIS,LPA-LIS
LPA,RAK,LPA-RAK
LPA,SPC,LPA-SPC
LPA,TFS,LPA-TFS
LPA,VDE,LPA-VDE
PDL,FNC,PDL-FNC
RAK,LPA,RAK-LPA
SPC,LPA,SPC-LPA
SPC,TFN,SPC-TFN
TFN,ACE,TFN-ACE
TFN,DKR,TFN-DKR
TFN,FUE,TFN-FUE
TFN,GMZ,TFN-GMZ
TFN,LPA,TFN-LPA
TFN,SPC,TFN-SPC
TFN,VDE,TFN-VDE
TFS,VDE,TFS-VDE
VDE,LPA,VDE-LPA
VDE,TFN,VDE-TFN
VDE,TFS,VDE-TFS
HND,MMY,HND-MMY
KMQ,OKA,KMQ-OKA
MMY,HND,MMY-HND
OKA,KMQ,OKA-KMQ
OKA,OKJ,OKA-OKJ
OKA,UEO,OKA-UEO
OKJ,OKA,OKJ-OKA
UEO,OKA,UEO-OKA
AEY,RKV,AEY-RKV
EGS,RKV,EGS-RKV
GOH,RKV,GOH-RKV
IFJ,RKV,IFJ-RKV
RKV,AEY,RKV-AEY
RKV,EGS,RKV-EGS
RKV,GOH,RKV-GOH
RKV,IFJ,RKV-IFJ
AKL,BHE,AKL-BHE
AKL,CNS,AKL-CNS
AKL,GIS,AKL-GIS
AKL,HLZ,AKL-HLZ
AKL,KAT,AKL-KAT
AKL,KKE,AKL-KKE
AKL,LAX,AKL-LAX
AKL,NOU,AKL-NOU
AKL,NPE,AKL-NPE
AKL,NPL,AKL-NPL
AKL,NSN,AKL-NSN
AKL,PER,AKL-PER
AKL,PMR,AKL-PMR
AKL,PPQ,AKL-PPQ
AKL,ROT,AKL-ROT
AKL,SFO,AKL-SFO
AKL,TRG,AKL-TRG
AKL,TUO,AKL-TUO
AKL,WAG,AKL-WAG
AKL,WHK,AKL-WHK
AKL,WRE,AKL-WRE
ALH,PER,ALH-PER
BHE,AKL,BHE-AKL
BHE,CHC,BHE-CHC
BHE,WLG,BHE-WLG
BNE,CHC,BNE-CHC
BNE,CNJ,BNE-CNJ
BNE,DUD,BNE-DUD
BNE,WLG,BNE-WLG
BNE,ZQN,BNE-ZQN
BQB,PER,BQB-PER
CHC,BHE,CHC-BHE
CHC,BNE,CHC-BNE
CHC,DUD,CHC-DUD
CHC,HKK,CHC-HKK
CHC,HLZ,CHC-HLZ
CHC,IVC,CHC-IVC
CHC,NPE,CHC-NPE
CHC,NPL,CHC-NPL
CHC,NSN,CHC-NSN
CHC,PMR,CHC-PMR
CHC,PPQ,CHC-PPQ
CHC,ROT,CHC-ROT
CHC,TRG,CHC-TRG
CHC,ZQN,CHC-ZQN
CNJ,BNE,CNJ-BNE
CNS,AKL,CNS-AKL
DCN,PER,DCN-PER
DUD,CHC,DUD-CHC
DUD,WLG,DUD-WLG
EPR,PER,EPR-PER
GET,PER,GET-PER
GIS,AKL,GIS-AKL
GIS,WLG,GIS-WLG
HKK,CHC,HKK-CHC
HLZ,AKL,HLZ-AKL
HLZ,CHC,HLZ-CHC
HLZ,PMR,HLZ-PMR
HLZ,WLG,HLZ-WLG
IVC,CHC,IVC-CHC
IVC,WLG,IVC-WLG
KAT,AKL,KAT-AKL
KGI,PER,KGI-PER
KKE,AKL,KKE-AKL
KNX,PER,KNX-PER
LAX,AKL,LAX-AKL
LEA,PER,LEA-PER
NOU,AKL,NOU-AKL
NPE,AKL,NPE-AKL
NPE,CHC,NPE-CHC
NPE,WLG,NPE-WLG
NPL,AKL,NPL-AKL
NPL,CHC,NPL-CHC
NPL,WLG,NPL-WLG
NSN,AKL,NSN-AKL
NSN,CHC,NSN-CHC
NSN,PMR,NSN-PMR
NSN,WLG,NSN-WLG
PBO,PER,PBO-PER
PER,AKL,PER-AKL
PER,ALH,PER-ALH
PER,BQB,PER-BQB
PER,DCN,PER-DCN
PER,EPR,PER-EPR
PER,GET,PER-GET
PER,KGI,PER-KGI
PER,KNX,PER-KNX
PER,LEA,PER-LEA
PER,PBO,PER-PBO
PER,RVT,PER-RVT
PMR,AKL,PMR-AKL
PMR,CHC,PMR-CHC
PMR,HLZ,PMR-HLZ
PMR,NSN,PMR-NSN
PMR,WLG,PMR-WLG
PPQ,AKL,PPQ-AKL
PPQ,CHC,PPQ-CHC
PQQ,SYD,PQQ-SYD
